,sample,percentile,thresh_ly49c,alpha,mean_entropy_change,n_common_clonotypes_ge5,n_cells_after
267,D7C,0.6699999999999999,1.0,5.0,0.04149309613129659,2,22
268,D7C,0.665,1.0,0.0,0.006590001280015967,2,22
269,D7C,0.665,1.0,1.0,0.03359484961442316,2,22
270,D7C,0.665,1.0,2.0,0.041458223682098505,2,22
271,D7C,0.665,1.0,5.0,0.04149309613129659,2,22
272,D7C,0.6599999999999999,1.0,0.0,0.006590001280015967,2,22
273,D7C,0.6599999999999999,1.0,1.0,0.03359484961442316,2,22
274,D7C,0.6599999999999999,1.0,2.0,0.041458223682098505,2,22
275,D7C,0.6599999999999999,1.0,5.0,0.04149309613129659,2,22
276,D7C,0.655,1.0,0.0,0.006590001280015967,2,22
277,D7C,0.655,1.0,1.0,0.03359484961442316,2,22
278,D7C,0.655,1.0,2.0,0.041458223682098505,2,22
279,D7C,0.655,1.0,5.0,0.04149309613129659,2,22
280,D7C,0.6499999999999999,1.0,0.0,0.006590001280015967,2,22
281,D7C,0.6499999999999999,1.0,1.0,0.03359484961442316,2,22
282,D7C,0.6499999999999999,1.0,2.0,0.041458223682098505,2,22
283,D7C,0.6499999999999999,1.0,5.0,0.04149309613129659,2,22
284,D7C,0.645,1.0,0.0,0.006590001280015967,2,22
285,D7C,0.645,1.0,1.0,0.03359484961442316,2,22
286,D7C,0.645,1.0,2.0,0.041458223682098505,2,22
287,D7C,0.645,1.0,5.0,0.04149309613129659,2,22
288,D7C,0.64,1.0,0.0,0.006590001280015967,2,22
289,D7C,0.64,1.0,1.0,0.03359484961442316,2,22
290,D7C,0.64,1.0,2.0,0.041458223682098505,2,22
291,D7C,0.64,1.0,5.0,0.04149309613129659,2,22
292,D7C,0.635,0.875,0.0,-0.11606854101447839,1,16
293,D7C,0.635,0.875,1.0,-0.04528941014599264,1,16
294,D7C,0.635,0.875,2.0,-0.028708605431195133,1,16
295,D7C,0.635,0.875,5.0,-0.03799228821503542,1,16
296,D7C,0.63,0.75,0.0,-0.11606854101447839,1,16
297,D7C,0.63,0.75,1.0,-0.04528941014599264,1,16
298,D7C,0.63,0.75,2.0,-0.028708605431195133,1,16
299,D7C,0.63,0.75,5.0,-0.03799228821503542,1,16
300,D7C,0.625,0.625,0.0,-0.11606854101447839,1,16
301,D7C,0.625,0.625,1.0,-0.04528941014599264,1,16
302,D7C,0.625,0.625,2.0,-0.028708605431195133,1,16
303,D7C,0.625,0.625,5.0,-0.03799228821503542,1,16
304,D7C,0.62,0.5,0.0,-0.11606854101447839,1,16
305,D7C,0.62,0.5,1.0,-0.04528941014599264,1,16
306,D7C,0.62,0.5,2.0,-0.028708605431195133,1,16
307,D7C,0.62,0.5,5.0,-0.03799228821503542,1,16
308,D7C,0.615,0.375,0.0,-0.11606854101447839,1,16
309,D7C,0.615,0.375,1.0,-0.04528941014599264,1,16
310,D7C,0.615,0.375,2.0,-0.028708605431195133,1,16
311,D7C,0.615,0.375,5.0,-0.03799228821503542,1,16
312,D7C,0.61,0.25,0.0,-0.11606854101447839,1,16
313,D7C,0.61,0.25,1.0,-0.04528941014599264,1,16
314,D7C,0.61,0.25,2.0,-0.028708605431195133,1,16
315,D7C,0.61,0.25,5.0,-0.03799228821503542,1,16
316,D7C,0.605,0.125,0.0,-0.11606854101447839,1,16
317,D7C,0.605,0.125,1.0,-0.04528941014599264,1,16
318,D7C,0.605,0.125,2.0,-0.028708605431195133,1,16
319,D7C,0.605,0.125,5.0,-0.03799228821503542,1,16
320,D7C,0.6,0.0,0.0,-0.11606854101447839,1,16
321,D7C,0.6,0.0,1.0,-0.04528941014599264,1,16
322,D7C,0.6,0.0,2.0,-0.028708605431195133,1,16
323,D7C,0.6,0.0,5.0,-0.03799228821503542,1,16
324,D7C,0.595,0.0,0.0,-0.11606854101447839,1,16
325,D7C,0.595,0.0,1.0,-0.04528941014599264,1,16
326,D7C,0.595,0.0,2.0,-0.028708605431195133,1,16
327,D7C,0.595,0.0,5.0,-0.03799228821503542,1,16
328,D7C,0.59,0.0,0.0,-0.11606854101447839,1,16
329,D7C,0.59,0.0,1.0,-0.04528941014599264,1,16
330,D7C,0.59,0.0,2.0,-0.028708605431195133,1,16
331,D7C,0.59,0.0,5.0,-0.03799228821503542,1,16
332,D7C,0.585,0.0,0.0,-0.11606854101447839,1,16
333,D7C,0.585,0.0,1.0,-0.04528941014599264,1,16
334,D7C,0.585,0.0,2.0,-0.028708605431195133,1,16
335,D7C,0.585,0.0,5.0,-0.03799228821503542,1,16
336,D7C,0.5800000000000001,0.0,0.0,-0.11606854101447839,1,16
337,D7C,0.5800000000000001,0.0,1.0,-0.04528941014599264,1,16
338,D7C,0.5800000000000001,0.0,2.0,-0.028708605431195133,1,16
339,D7C,0.5800000000000001,0.0,5.0,-0.03799228821503542,1,16
340,D7C,0.575,0.0,0.0,-0.11606854101447839,1,16
341,D7C,0.575,0.0,1.0,-0.04528941014599264,1,16
342,D7C,0.575,0.0,2.0,-0.028708605431195133,1,16
