percentile,thresh_tcrbeta,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_ge5,n_common_clonotypes_ge5,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
0.625,10.0,1676,36.657917760279965,138,99,99,0.033728222747074765,0.277534965034965,0.12797907772996084,0.017905770882260814
0.62,10.0,1676,36.657917760279965,138,99,99,0.033728222747074765,0.277534965034965,0.12797907772996084,0.017905770882260814
0.615,10.0,1676,36.657917760279965,138,99,99,0.033728222747074765,0.277534965034965,0.12797907772996084,0.017905770882260814
0.61,10.0,1676,36.657917760279965,138,99,99,0.033728222747074765,0.277534965034965,0.12797907772996084,0.017905770882260814
0.605,10.0,1676,36.657917760279965,138,99,99,0.033728222747074765,0.277534965034965,0.12797907772996084,0.017905770882260814
0.6,10.400000000000091,1572,34.38320209973753,138,96,96,0.03797595364704959,0.2995765635532432,0.1387045567547914,0.018167579916091334
0.595,11.0,1572,34.38320209973753,138,96,96,0.03797595364704959,0.2995765635532432,0.1387045567547914,0.018167579916091334
0.59,11.0,1572,34.38320209973753,138,96,96,0.03797595364704959,0.2995765635532432,0.1387045567547914,0.018167579916091334
0.585,11.0,1572,34.38320209973753,138,96,96,0.03797595364704959,0.2995765635532432,0.1387045567547914,0.018167579916091334
0.5800000000000001,11.0,1572,34.38320209973753,138,96,96,0.03797595364704959,0.2995765635532432,0.1387045567547914,0.018167579916091334
0.575,11.0,1572,34.38320209973753,138,96,96,0.03797595364704959,0.2995765635532432,0.1387045567547914,0.018167579916091334
0.5700000000000001,11.0,1572,34.38320209973753,138,96,96,0.03797595364704959,0.2995765635532432,0.1387045567547914,0.018167579916091334
0.565,12.0,1467,32.08661417322835,138,87,87,0.039908442755523854,0.29759338889773673,0.14408129665295713,0.016145921118383758
0.56,12.0,1467,32.08661417322835,138,87,87,0.039908442755523854,0.29759338889773673,0.14408129665295713,0.016145921118383758
0.5549999999999999,12.0,1467,32.08661417322835,138,87,87,0.039908442755523854,0.29759338889773673,0.14408129665295713,0.016145921118383758
0.55,12.0,1467,32.08661417322835,138,87,87,0.039908442755523854,0.29759338889773673,0.14408129665295713,0.016145921118383758
0.5449999999999999,12.0,1467,32.08661417322835,138,87,87,0.039908442755523854,0.29759338889773673,0.14408129665295713,0.016145921118383758
0.54,12.0,1467,32.08661417322835,138,87,87,0.039908442755523854,0.29759338889773673,0.14408129665295713,0.016145921118383758
0.5349999999999999,12.0,1467,32.08661417322835,138,87,87,0.039908442755523854,0.29759338889773673,0.14408129665295713,0.016145921118383758
0.53,13.0,1384,30.27121609798775,138,84,84,0.04383578395620458,0.31800199735611523,0.16037068184827427,0.01968218691900591
0.5249999999999999,13.0,1384,30.27121609798775,138,84,84,0.04383578395620458,0.31800199735611523,0.16037068184827427,0.01968218691900591
0.52,13.0,1384,30.27121609798775,138,84,84,0.04383578395620458,0.31800199735611523,0.16037068184827427,0.01968218691900591
0.515,13.0,1384,30.27121609798775,138,84,84,0.04383578395620458,0.31800199735611523,0.16037068184827427,0.01968218691900591
0.51,13.0,1384,30.27121609798775,138,84,84,0.04383578395620458,0.31800199735611523,0.16037068184827427,0.01968218691900591
0.505,13.644999999999982,1291,28.237095363079614,138,79,79,0.04972438487662578,0.3347474409746215,0.17473559758217727,0.025124899521737378
0.5,14.0,1291,28.237095363079614,138,79,79,0.04972438487662578,0.3347474409746215,0.17473559758217727,0.025124899521737378
0.495,14.0,1291,28.237095363079614,138,79,79,0.04972438487662578,0.3347474409746215,0.17473559758217727,0.025124899521737378
0.49,14.0,1291,28.237095363079614,138,79,79,0.04972438487662578,0.3347474409746215,0.17473559758217727,0.025124899521737378
0.485,14.0,1291,28.237095363079614,138,79,79,0.04972438487662578,0.3347474409746215,0.17473559758217727,0.025124899521737378
0.48,14.0,1291,28.237095363079614,138,79,79,0.04972438487662578,0.3347474409746215,0.17473559758217727,0.025124899521737378
0.475,15.0,1211,26.487314085739282,138,76,76,0.04971430573812596,0.34585553505590266,0.19246117335692872,0.026186126290167356
0.47,15.0,1211,26.487314085739282,138,76,76,0.04971430573812596,0.34585553505590266,0.19246117335692872,0.026186126290167356
0.46499999999999997,15.0,1211,26.487314085739282,138,76,76,0.04971430573812596,0.34585553505590266,0.19246117335692872,0.026186126290167356
0.45999999999999996,15.0,1211,26.487314085739282,138,76,76,0.04971430573812596,0.34585553505590266,0.19246117335692872,0.026186126290167356
0.45499999999999996,15.0,1211,26.487314085739282,138,76,76,0.04971430573812596,0.34585553505590266,0.19246117335692872,0.026186126290167356
0.44999999999999996,16.0,1141,24.95625546806649,138,73,73,0.05080416842774271,0.35335744788789164,0.1899029378326243,0.030147807974708944
0.44499999999999995,16.0,1141,24.95625546806649,138,73,73,0.05080416842774271,0.35335744788789164,0.1899029378326243,0.030147807974708944
0.43999999999999995,16.0,1141,24.95625546806649,138,73,73,0.05080416842774271,0.35335744788789164,0.1899029378326243,0.030147807974708944
0.43499999999999994,16.0,1141,24.95625546806649,138,73,73,0.05080416842774271,0.35335744788789164,0.1899029378326243,0.030147807974708944
0.42999999999999994,17.0,1081,23.64391951006124,138,70,70,0.06358997422776091,0.3929052235798808,0.20443180919685355,0.03393469842880079
0.42499999999999993,17.0,1081,23.64391951006124,138,70,70,0.06358997422776091,0.3929052235798808,0.20443180919685355,0.03393469842880079
0.42000000000000004,17.0,1081,23.64391951006124,138,70,70,0.06358997422776091,0.3929052235798808,0.20443180919685355,0.03393469842880079
0.41500000000000004,17.0,1081,23.64391951006124,138,70,70,0.06358997422776091,0.3929052235798808,0.20443180919685355,0.03393469842880079
0.41000000000000003,17.0,1081,23.64391951006124,138,70,70,0.06358997422776091,0.3929052235798808,0.20443180919685355,0.03393469842880079
0.405,17.0,1081,23.64391951006124,138,70,70,0.06358997422776091,0.3929052235798808,0.20443180919685355,0.03393469842880079
0.4,18.0,1001,21.89413823272091,138,68,68,0.07249311460213431,0.42555484642345814,0.20425559758828574,0.029599931182609493
0.395,18.0,1001,21.89413823272091,138,68,68,0.07249311460213431,0.42555484642345814,0.20425559758828574,0.029599931182609493
0.39,18.0,1001,21.89413823272091,138,68,68,0.07249311460213431,0.42555484642345814,0.20425559758828574,0.029599931182609493
0.385,18.0,1001,21.89413823272091,138,68,68,0.07249311460213431,0.42555484642345814,0.20425559758828574,0.029599931182609493
0.38,19.0,933,20.406824146981627,138,59,59,0.09070413658229082,0.4419793446116913,0.22523952462129318,0.039705601345148084
0.375,19.0,933,20.406824146981627,138,59,59,0.09070413658229082,0.4419793446116913,0.22523952462129318,0.039705601345148084
0.37,19.0,933,20.406824146981627,138,59,59,0.09070413658229082,0.4419793446116913,0.22523952462129318,0.039705601345148084
0.365,19.0,933,20.406824146981627,138,59,59,0.09070413658229082,0.4419793446116913,0.22523952462129318,0.039705601345148084
0.36,20.0,873,19.094488188976378,138,53,53,0.07941879121418571,0.4419793446116913,0.22590488753379848,0.046895961737897326
0.355,20.0,873,19.094488188976378,138,53,53,0.07941879121418571,0.4419793446116913,0.22590488753379848,0.046895961737897326
0.35,20.0,873,19.094488188976378,138,53,53,0.07941879121418571,0.4419793446116913,0.22590488753379848,0.046895961737897326
0.345,21.0,833,18.21959755030621,138,52,52,0.08340073478315574,0.464757503833134,0.23715307328978497,0.05248171089753903
0.33999999999999997,21.0,833,18.21959755030621,138,52,52,0.08340073478315574,0.464757503833134,0.23715307328978497,0.05248171089753903
0.33499999999999996,21.0,833,18.21959755030621,138,52,52,0.08340073478315574,0.464757503833134,0.23715307328978497,0.05248171089753903
0.32999999999999996,21.0,833,18.21959755030621,138,52,52,0.08340073478315574,0.464757503833134,0.23715307328978497,0.05248171089753903
0.32499999999999996,22.0,788,17.235345581802274,138,51,51,0.08673234277369068,0.46929756403440603,0.2624705093300046,0.06215181834839061
0.31999999999999995,22.0,788,17.235345581802274,138,51,51,0.08673234277369068,0.46929756403440603,0.2624705093300046,0.06215181834839061
0.31499999999999995,22.0,788,17.235345581802274,138,51,51,0.08673234277369068,0.46929756403440603,0.2624705093300046,0.06215181834839061
0.30999999999999994,23.0,745,16.294838145231846,138,46,46,0.0851736203716153,0.4754531592294938,0.2533451785952992,0.056130957178482
0.30499999999999994,23.0,745,16.294838145231846,138,46,46,0.0851736203716153,0.4754531592294938,0.2533451785952992,0.056130957178482
