,sample,percentile,thresh_ly49c,alpha,mean_entropy_change,n_common_clonotypes_ge5,n_cells_after
765,BL6-BALBc_HTxB,0.04499999999999993,0.0,1.0,-0.007413356068083392,12,132
766,BL6-BALBc_HTxB,0.04499999999999993,0.0,2.0,-0.019638605346912825,12,132
767,BL6-BALBc_HTxB,0.04499999999999993,0.0,5.0,-0.024243802389612584,12,132
768,BL6-BALBc_HTxB,0.040000000000000036,0.0,0.0,0.008852234795423112,12,132
769,BL6-BALBc_HTxB,0.040000000000000036,0.0,1.0,-0.007413356068083392,12,132
770,BL6-BALBc_HTxB,0.040000000000000036,0.0,2.0,-0.019638605346912825,12,132
771,BL6-BALBc_HTxB,0.040000000000000036,0.0,5.0,-0.024243802389612584,12,132
772,BL6-BALBc_HTxB,0.03500000000000003,0.0,0.0,0.008852234795423112,12,132
773,BL6-BALBc_HTxB,0.03500000000000003,0.0,1.0,-0.007413356068083392,12,132
774,BL6-BALBc_HTxB,0.03500000000000003,0.0,2.0,-0.019638605346912825,12,132
775,BL6-BALBc_HTxB,0.03500000000000003,0.0,5.0,-0.024243802389612584,12,132
776,BL6-BALBc_HTxB,0.030000000000000027,0.0,0.0,0.008852234795423112,12,132
777,BL6-BALBc_HTxB,0.030000000000000027,0.0,1.0,-0.007413356068083392,12,132
778,BL6-BALBc_HTxB,0.030000000000000027,0.0,2.0,-0.019638605346912825,12,132
779,BL6-BALBc_HTxB,0.030000000000000027,0.0,5.0,-0.024243802389612584,12,132
780,BL6-BALBc_HTxB,0.025000000000000022,0.0,0.0,0.008852234795423112,12,132
781,BL6-BALBc_HTxB,0.025000000000000022,0.0,1.0,-0.007413356068083392,12,132
782,BL6-BALBc_HTxB,0.025000000000000022,0.0,2.0,-0.019638605346912825,12,132
783,BL6-BALBc_HTxB,0.025000000000000022,0.0,5.0,-0.024243802389612584,12,132
784,BL6-BALBc_HTxB,0.020000000000000018,0.0,0.0,0.008852234795423112,12,132
785,BL6-BALBc_HTxB,0.020000000000000018,0.0,1.0,-0.007413356068083392,12,132
786,BL6-BALBc_HTxB,0.020000000000000018,0.0,2.0,-0.019638605346912825,12,132
787,BL6-BALBc_HTxB,0.020000000000000018,0.0,5.0,-0.024243802389612584,12,132
788,BL6-BALBc_HTxB,0.015000000000000013,0.0,0.0,0.008852234795423112,12,132
789,BL6-BALBc_HTxB,0.015000000000000013,0.0,1.0,-0.007413356068083392,12,132
790,BL6-BALBc_HTxB,0.015000000000000013,0.0,2.0,-0.019638605346912825,12,132
791,BL6-BALBc_HTxB,0.015000000000000013,0.0,5.0,-0.024243802389612584,12,132
792,BL6-BALBc_HTxB,0.010000000000000009,0.0,0.0,0.008852234795423112,12,132
793,BL6-BALBc_HTxB,0.010000000000000009,0.0,1.0,-0.007413356068083392,12,132
794,BL6-BALBc_HTxB,0.010000000000000009,0.0,2.0,-0.019638605346912825,12,132
795,BL6-BALBc_HTxB,0.010000000000000009,0.0,5.0,-0.024243802389612584,12,132
796,BL6-BALBc_HTxB,0.0050000000000000044,0.0,0.0,0.008852234795423112,12,132
797,BL6-BALBc_HTxB,0.0050000000000000044,0.0,1.0,-0.007413356068083392,12,132
798,BL6-BALBc_HTxB,0.0050000000000000044,0.0,2.0,-0.019638605346912825,12,132
799,BL6-BALBc_HTxB,0.0050000000000000044,0.0,5.0,-0.024243802389612584,12,132
800,BL6-BALBc_HTxB,0.0,0.0,0.0,0.008852234795423112,12,132
801,BL6-BALBc_HTxB,0.0,0.0,1.0,-0.007413356068083392,12,132
802,BL6-BALBc_HTxB,0.0,0.0,2.0,-0.019638605346912825,12,132
803,BL6-BALBc_HTxB,0.0,0.0,5.0,-0.024243802389612584,12,132
