sample,percentile,thresh_tcrbeta,alpha,mean_entropy_change,n_common_clonotypes_ge5,n_cells_after
D7C,0.865,4.0,2.0,0.031932684621887544,138,4672
D7C,0.865,4.0,3.0,0.029383284914360513,138,4672
D7C,0.865,4.0,4.0,0.027864339104125405,138,4672
D7C,0.865,4.0,5.0,0.026861664695224916,138,4672
D7C,0.86,4.0,0.0,0.04714543873731009,138,4672
D7C,0.86,4.0,1.0,0.03696739243597376,138,4672
D7C,0.86,4.0,2.0,0.031932684621887544,138,4672
D7C,0.86,4.0,3.0,0.029383284914360513,138,4672
D7C,0.86,4.0,4.0,0.027864339104125405,138,4672
D7C,0.86,4.0,5.0,0.026861664695224916,138,4672
D7C,0.855,4.0,0.0,0.04714543873731009,138,4672
D7C,0.855,4.0,1.0,0.03696739243597376,138,4672
D7C,0.855,4.0,2.0,0.031932684621887544,138,4672
D7C,0.855,4.0,3.0,0.029383284914360513,138,4672
D7C,0.855,4.0,4.0,0.027864339104125405,138,4672
D7C,0.855,4.0,5.0,0.026861664695224916,138,4672
D7C,0.85,5.0,0.0,0.057230673222378015,135,4477
D7C,0.85,5.0,1.0,0.044215921308601996,135,4477
D7C,0.85,5.0,2.0,0.03773616302090577,135,4477
D7C,0.85,5.0,3.0,0.0345286688072663,135,4477
D7C,0.85,5.0,4.0,0.03268219066779286,135,4477
D7C,0.85,5.0,5.0,0.031501261427779176,135,4477
D7C,0.845,5.0,0.0,0.057230673222378015,135,4477
D7C,0.845,5.0,1.0,0.044215921308601996,135,4477
D7C,0.845,5.0,2.0,0.03773616302090577,135,4477
D7C,0.845,5.0,3.0,0.0345286688072663,135,4477
D7C,0.845,5.0,4.0,0.03268219066779286,135,4477
D7C,0.845,5.0,5.0,0.031501261427779176,135,4477
D7C,0.84,5.0,0.0,0.057230673222378015,135,4477
D7C,0.84,5.0,1.0,0.044215921308601996,135,4477
D7C,0.84,5.0,2.0,0.03773616302090577,135,4477
D7C,0.84,5.0,3.0,0.0345286688072663,135,4477
D7C,0.84,5.0,4.0,0.03268219066779286,135,4477
D7C,0.84,5.0,5.0,0.031501261427779176,135,4477
D7C,0.835,5.0,0.0,0.057230673222378015,135,4477
D7C,0.835,5.0,1.0,0.044215921308601996,135,4477
D7C,0.835,5.0,2.0,0.03773616302090577,135,4477
D7C,0.835,5.0,3.0,0.0345286688072663,135,4477
D7C,0.835,5.0,4.0,0.03268219066779286,135,4477
D7C,0.835,5.0,5.0,0.031501261427779176,135,4477
D7C,0.83,5.0,0.0,0.057230673222378015,135,4477
D7C,0.83,5.0,1.0,0.044215921308601996,135,4477
D7C,0.83,5.0,2.0,0.03773616302090577,135,4477
D7C,0.83,5.0,3.0,0.0345286688072663,135,4477
D7C,0.83,5.0,4.0,0.03268219066779286,135,4477
D7C,0.83,5.0,5.0,0.031501261427779176,135,4477
D7C,0.825,5.0,0.0,0.057230673222378015,135,4477
D7C,0.825,5.0,1.0,0.044215921308601996,135,4477
D7C,0.825,5.0,2.0,0.03773616302090577,135,4477
D7C,0.825,5.0,3.0,0.0345286688072663,135,4477
D7C,0.825,5.0,4.0,0.03268219066779286,135,4477
D7C,0.825,5.0,5.0,0.031501261427779176,135,4477
D7C,0.8200000000000001,5.0,0.0,0.057230673222378015,135,4477
D7C,0.8200000000000001,5.0,1.0,0.044215921308601996,135,4477
D7C,0.8200000000000001,5.0,2.0,0.03773616302090577,135,4477
D7C,0.8200000000000001,5.0,3.0,0.0345286688072663,135,4477
D7C,0.8200000000000001,5.0,4.0,0.03268219066779286,135,4477
D7C,0.8200000000000001,5.0,5.0,0.031501261427779176,135,4477
D7C,0.815,5.0,0.0,0.057230673222378015,135,4477
D7C,0.815,5.0,1.0,0.044215921308601996,135,4477
D7C,0.815,5.0,2.0,0.03773616302090577,135,4477
D7C,0.815,5.0,3.0,0.0345286688072663,135,4477
D7C,0.815,5.0,4.0,0.03268219066779286,135,4477
D7C,0.815,5.0,5.0,0.031501261427779176,135,4477
D7C,0.81,5.0,0.0,0.057230673222378015,135,4477
D7C,0.81,5.0,1.0,0.044215921308601996,135,4477
D7C,0.81,5.0,2.0,0.03773616302090577,135,4477
D7C,0.81,5.0,3.0,0.0345286688072663,135,4477
D7C,0.81,5.0,4.0,0.03268219066779286,135,4477
D7C,0.81,5.0,5.0,0.031501261427779176,135,4477
D7C,0.8049999999999999,6.0,0.0,0.07508159430244762,131,4248
D7C,0.8049999999999999,6.0,1.0,0.058070465505902676,131,4248
D7C,0.8049999999999999,6.0,2.0,0.04958316664608183,131,4248
D7C,0.8049999999999999,6.0,3.0,0.04536339135994431,131,4248
D7C,0.8049999999999999,6.0,4.0,0.04288980437336129,131,4248
D7C,0.8049999999999999,6.0,5.0,0.041276976277185025,131,4248
D7C,0.8,6.0,0.0,0.07508159430244762,131,4248
D7C,0.8,6.0,1.0,0.058070465505902676,131,4248
D7C,0.8,6.0,2.0,0.04958316664608183,131,4248
D7C,0.8,6.0,3.0,0.04536339135994431,131,4248
D7C,0.8,6.0,4.0,0.04288980437336129,131,4248
D7C,0.8,6.0,5.0,0.041276976277185025,131,4248
D7C,0.7949999999999999,6.0,0.0,0.07508159430244762,131,4248
D7C,0.7949999999999999,6.0,1.0,0.058070465505902676,131,4248
D7C,0.7949999999999999,6.0,2.0,0.04958316664608183,131,4248
D7C,0.7949999999999999,6.0,3.0,0.04536339135994431,131,4248
D7C,0.7949999999999999,6.0,4.0,0.04288980437336129,131,4248
D7C,0.7949999999999999,6.0,5.0,0.041276976277185025,131,4248
