percentile,thresh_ly49C,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_ge5,n_common_clonotypes_ge5,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
0.7,1.0,263,72.25274725274726,22,21,21,0.016420747251610024,0.22369746053889256,-0.23288868943114713,-0.05727214139695537
0.6950000000000001,1.0,263,72.25274725274726,22,21,21,0.016420747251610024,0.22369746053889256,-0.23288868943114713,-0.05727214139695537
0.69,1.0,263,72.25274725274726,22,21,21,0.016420747251610024,0.22369746053889256,-0.23288868943114713,-0.05727214139695537
0.685,1.0,263,72.25274725274726,22,21,21,0.016420747251610024,0.22369746053889256,-0.23288868943114713,-0.05727214139695537
0.6799999999999999,1.0,263,72.25274725274726,22,21,21,0.016420747251610024,0.22369746053889256,-0.23288868943114713,-0.05727214139695537
0.675,1.0,263,72.25274725274726,22,21,21,0.016420747251610024,0.22369746053889256,-0.23288868943114713,-0.05727214139695537
0.6699999999999999,1.0,263,72.25274725274726,22,21,21,0.016420747251610024,0.22369746053889256,-0.23288868943114713,-0.05727214139695537
0.665,1.0,263,72.25274725274726,22,21,21,0.016420747251610024,0.22369746053889256,-0.23288868943114713,-0.05727214139695537
0.6599999999999999,1.0,263,72.25274725274726,22,21,21,0.016420747251610024,0.22369746053889256,-0.23288868943114713,-0.05727214139695537
0.655,1.0,263,72.25274725274726,22,21,21,0.016420747251610024,0.22369746053889256,-0.23288868943114713,-0.05727214139695537
0.6499999999999999,1.0,263,72.25274725274726,22,21,21,0.016420747251610024,0.22369746053889256,-0.23288868943114713,-0.05727214139695537
0.645,1.0,263,72.25274725274726,22,21,21,0.016420747251610024,0.22369746053889256,-0.23288868943114713,-0.05727214139695537
0.64,1.0,263,72.25274725274726,22,21,21,0.016420747251610024,0.22369746053889256,-0.23288868943114713,-0.05727214139695537
0.635,1.0,263,72.25274725274726,22,21,21,0.016420747251610024,0.22369746053889256,-0.23288868943114713,-0.05727214139695537
0.63,1.0,263,72.25274725274726,22,21,21,0.016420747251610024,0.22369746053889256,-0.23288868943114713,-0.05727214139695537
0.625,1.0,263,72.25274725274726,22,21,21,0.016420747251610024,0.22369746053889256,-0.23288868943114713,-0.05727214139695537
0.62,1.0,263,72.25274725274726,22,21,21,0.016420747251610024,0.22369746053889256,-0.23288868943114713,-0.05727214139695537
0.615,1.0,263,72.25274725274726,22,21,21,0.016420747251610024,0.22369746053889256,-0.23288868943114713,-0.05727214139695537
0.61,1.0,263,72.25274725274726,22,21,21,0.016420747251610024,0.22369746053889256,-0.23288868943114713,-0.05727214139695537
0.605,1.0,263,72.25274725274726,22,21,21,0.016420747251610024,0.22369746053889256,-0.23288868943114713,-0.05727214139695537
0.6,1.0,263,72.25274725274726,22,21,21,0.016420747251610024,0.22369746053889256,-0.23288868943114713,-0.05727214139695537
0.595,1.0,263,72.25274725274726,22,21,21,0.016420747251610024,0.22369746053889256,-0.23288868943114713,-0.05727214139695537
0.59,1.0,263,72.25274725274726,22,21,21,0.016420747251610024,0.22369746053889256,-0.23288868943114713,-0.05727214139695537
0.585,1.0,263,72.25274725274726,22,21,21,0.016420747251610024,0.22369746053889256,-0.23288868943114713,-0.05727214139695537
0.5800000000000001,1.0,263,72.25274725274726,22,21,21,0.016420747251610024,0.22369746053889256,-0.23288868943114713,-0.05727214139695537
0.575,1.0,263,72.25274725274726,22,21,21,0.016420747251610024,0.22369746053889256,-0.23288868943114713,-0.05727214139695537
0.5700000000000001,1.0,263,72.25274725274726,22,21,21,0.016420747251610024,0.22369746053889256,-0.23288868943114713,-0.05727214139695537
0.565,1.0,263,72.25274725274726,22,21,21,0.016420747251610024,0.22369746053889256,-0.23288868943114713,-0.05727214139695537
0.56,1.0,263,72.25274725274726,22,21,21,0.016420747251610024,0.22369746053889256,-0.23288868943114713,-0.05727214139695537
0.5549999999999999,1.0,263,72.25274725274726,22,21,21,0.016420747251610024,0.22369746053889256,-0.23288868943114713,-0.05727214139695537
0.55,1.0,263,72.25274725274726,22,21,21,0.016420747251610024,0.22369746053889256,-0.23288868943114713,-0.05727214139695537
0.5449999999999999,1.0,263,72.25274725274726,22,21,21,0.016420747251610024,0.22369746053889256,-0.23288868943114713,-0.05727214139695537
0.54,1.0,263,72.25274725274726,22,21,21,0.016420747251610024,0.22369746053889256,-0.23288868943114713,-0.05727214139695537
0.5349999999999999,1.0,263,72.25274725274726,22,21,21,0.016420747251610024,0.22369746053889256,-0.23288868943114713,-0.05727214139695537
0.53,1.0,263,72.25274725274726,22,21,21,0.016420747251610024,0.22369746053889256,-0.23288868943114713,-0.05727214139695537
0.5249999999999999,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.52,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.515,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.51,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.505,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.5,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.495,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.49,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.485,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.48,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.475,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.47,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.46499999999999997,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.45999999999999996,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.45499999999999996,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.44999999999999996,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.44499999999999995,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.43999999999999995,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.43499999999999994,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.42999999999999994,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.42499999999999993,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.42000000000000004,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.41500000000000004,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.41000000000000003,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.405,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.4,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.395,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.39,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.385,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.38,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.375,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.37,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.365,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.36,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.355,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.35,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.345,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.33999999999999997,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.33499999999999996,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.32999999999999996,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.32499999999999996,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.31999999999999995,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.31499999999999995,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.30999999999999994,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.30499999999999994,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.29999999999999993,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.29500000000000004,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.29000000000000004,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.28500000000000003,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.28,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.275,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.27,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.265,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.26,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.255,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
0.25,0.0,192,52.747252747252745,22,18,18,0.04474276192443577,0.3621393702915442,-0.27851653889857575,-0.012898280743220865
