percentile,thresh_tcrbeta,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_retained,n_common_clonotypes_retained,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
0.585,10.0,197,57.94117647058823,16,16,16,0.06857116781493516,0.39710928464813144,0.1465845337331826,-0.00042263647086728147
0.5800000000000001,10.0,197,57.94117647058823,16,16,16,0.06857116781493516,0.39710928464813144,0.1465845337331826,-0.00042263647086728147
0.575,10.0,197,57.94117647058823,16,16,16,0.06857116781493516,0.39710928464813144,0.1465845337331826,-0.00042263647086728147
0.5700000000000001,10.0,197,57.94117647058823,16,16,16,0.06857116781493516,0.39710928464813144,0.1465845337331826,-0.00042263647086728147
0.565,10.0,197,57.94117647058823,16,16,16,0.06857116781493516,0.39710928464813144,0.1465845337331826,-0.00042263647086728147
0.56,10.0,197,57.94117647058823,16,16,16,0.06857116781493516,0.39710928464813144,0.1465845337331826,-0.00042263647086728147
0.5549999999999999,10.0,197,57.94117647058823,16,16,16,0.06857116781493516,0.39710928464813144,0.1465845337331826,-0.00042263647086728147
0.55,10.0,197,57.94117647058823,16,16,16,0.06857116781493516,0.39710928464813144,0.1465845337331826,-0.00042263647086728147
0.5449999999999999,10.16500000000002,180,52.94117647058823,16,16,16,0.08151728211848597,0.41935254769123714,0.18404402466735725,-0.016638130462013505
0.54,11.0,180,52.94117647058823,16,16,16,0.08151728211848597,0.41935254769123714,0.18404402466735725,-0.016638130462013505
0.5349999999999999,11.0,180,52.94117647058823,16,16,16,0.08151728211848597,0.41935254769123714,0.18404402466735725,-0.016638130462013505
0.53,11.0,180,52.94117647058823,16,16,16,0.08151728211848597,0.41935254769123714,0.18404402466735725,-0.016638130462013505
0.5249999999999999,11.0,180,52.94117647058823,16,16,16,0.08151728211848597,0.41935254769123714,0.18404402466735725,-0.016638130462013505
0.52,12.0,173,50.88235294117647,16,16,16,0.0844376635911312,0.41935254769123714,0.18528718690774088,-0.017703886638154545
0.515,12.0,173,50.88235294117647,16,16,16,0.0844376635911312,0.41935254769123714,0.18528718690774088,-0.017703886638154545
0.51,12.0,173,50.88235294117647,16,16,16,0.0844376635911312,0.41935254769123714,0.18528718690774088,-0.017703886638154545
0.505,12.0,173,50.88235294117647,16,16,16,0.0844376635911312,0.41935254769123714,0.18528718690774088,-0.017703886638154545
0.5,12.0,173,50.88235294117647,16,16,16,0.0844376635911312,0.41935254769123714,0.18528718690774088,-0.017703886638154545
0.495,12.0,173,50.88235294117647,16,16,16,0.0844376635911312,0.41935254769123714,0.18528718690774088,-0.017703886638154545
0.49,13.0,162,47.64705882352941,16,16,16,0.11599289865280571,0.5691757340526893,0.23891778434052022,-0.027775625575802133
0.485,13.0,162,47.64705882352941,16,16,16,0.11599289865280571,0.5691757340526893,0.23891778434052022,-0.027775625575802133
0.48,13.0,162,47.64705882352941,16,16,16,0.11599289865280571,0.5691757340526893,0.23891778434052022,-0.027775625575802133
0.475,13.0,162,47.64705882352941,16,16,16,0.11599289865280571,0.5691757340526893,0.23891778434052022,-0.027775625575802133
0.47,13.0,162,47.64705882352941,16,16,16,0.11599289865280571,0.5691757340526893,0.23891778434052022,-0.027775625575802133
0.46499999999999997,13.0,162,47.64705882352941,16,16,16,0.11599289865280571,0.5691757340526893,0.23891778434052022,-0.027775625575802133
0.45999999999999996,13.0,162,47.64705882352941,16,16,16,0.11599289865280571,0.5691757340526893,0.23891778434052022,-0.027775625575802133
0.45499999999999996,13.835000000000008,150,44.11764705882353,16,15,15,0.10262198941855061,0.47881618381618374,0.284863867888732,-0.011145388655510494
0.44999999999999996,14.0,150,44.11764705882353,16,15,15,0.10262198941855061,0.47881618381618374,0.284863867888732,-0.011145388655510494
0.44499999999999995,14.0,150,44.11764705882353,16,15,15,0.10262198941855061,0.47881618381618374,0.284863867888732,-0.011145388655510494
0.43999999999999995,14.0,150,44.11764705882353,16,15,15,0.10262198941855061,0.47881618381618374,0.284863867888732,-0.011145388655510494
0.43499999999999994,14.0,150,44.11764705882353,16,15,15,0.10262198941855061,0.47881618381618374,0.284863867888732,-0.011145388655510494
0.42999999999999994,14.0,150,44.11764705882353,16,15,15,0.10262198941855061,0.47881618381618374,0.284863867888732,-0.011145388655510494
0.42499999999999993,14.0,150,44.11764705882353,16,15,15,0.10262198941855061,0.47881618381618374,0.284863867888732,-0.011145388655510494
0.42000000000000004,14.0,150,44.11764705882353,16,15,15,0.10262198941855061,0.47881618381618374,0.284863867888732,-0.011145388655510494
0.41500000000000004,15.0,137,40.294117647058826,16,15,15,0.07540239035386387,0.49296208881936227,0.29505893440817016,-0.016898283979933825
0.41000000000000003,15.0,137,40.294117647058826,16,15,15,0.07540239035386387,0.49296208881936227,0.29505893440817016,-0.016898283979933825
0.405,15.0,137,40.294117647058826,16,15,15,0.07540239035386387,0.49296208881936227,0.29505893440817016,-0.016898283979933825
0.4,15.799999999999983,131,38.529411764705884,16,15,15,0.04767041460337951,0.433570726857526,0.30815484097149315,0.0006738628892497693
0.395,16.0,131,38.529411764705884,16,15,15,0.04767041460337951,0.433570726857526,0.30815484097149315,0.0006738628892497693
0.39,16.0,131,38.529411764705884,16,15,15,0.04767041460337951,0.433570726857526,0.30815484097149315,0.0006738628892497693
0.385,16.0,131,38.529411764705884,16,15,15,0.04767041460337951,0.433570726857526,0.30815484097149315,0.0006738628892497693
0.38,17.0,125,36.76470588235294,16,15,15,0.050235605291792385,0.433570726857526,0.3141908925877258,0.006550732021277361
0.375,17.0,125,36.76470588235294,16,15,15,0.050235605291792385,0.433570726857526,0.3141908925877258,0.006550732021277361
