sample,percentile,thresh_tcrbeta,alpha,mean_entropy_change,n_common_clonotypes_ge5,n_cells_after
D7B,0.6,9.200000000000017,1.0,0.15050938312855855,16,192
D7B,0.6,9.200000000000017,2.0,0.13033808759298862,16,192
D7B,0.6,9.200000000000017,5.0,0.10513481269833574,16,192
D7B,0.595,10.0,0.0,0.18273944042746648,16,192
D7B,0.595,10.0,1.0,0.15050938312855855,16,192
D7B,0.595,10.0,2.0,0.13033808759298862,16,192
D7B,0.595,10.0,5.0,0.10513481269833574,16,192
D7B,0.59,10.0,0.0,0.18273944042746648,16,192
D7B,0.59,10.0,1.0,0.15050938312855855,16,192
D7B,0.59,10.0,2.0,0.13033808759298862,16,192
D7B,0.59,10.0,5.0,0.10513481269833574,16,192
D7B,0.585,10.0,0.0,0.18273944042746648,16,192
D7B,0.585,10.0,1.0,0.15050938312855855,16,192
D7B,0.585,10.0,2.0,0.13033808759298862,16,192
D7B,0.585,10.0,5.0,0.10513481269833574,16,192
D7B,0.5800000000000001,10.0,0.0,0.18273944042746648,16,192
D7B,0.5800000000000001,10.0,1.0,0.15050938312855855,16,192
D7B,0.5800000000000001,10.0,2.0,0.13033808759298862,16,192
D7B,0.5800000000000001,10.0,5.0,0.10513481269833574,16,192
D7B,0.575,10.0,0.0,0.18273944042746648,16,192
D7B,0.575,10.0,1.0,0.15050938312855855,16,192
D7B,0.575,10.0,2.0,0.13033808759298862,16,192
D7B,0.575,10.0,5.0,0.10513481269833574,16,192
D7B,0.5700000000000001,11.0,0.0,0.15435433918154348,16,183
D7B,0.5700000000000001,11.0,1.0,0.12195878587739309,16,183
D7B,0.5700000000000001,11.0,2.0,0.10332013552619573,16,183
D7B,0.5700000000000001,11.0,5.0,0.08232383278275868,16,183
D7B,0.565,11.0,0.0,0.15435433918154348,16,183
D7B,0.565,11.0,1.0,0.12195878587739309,16,183
D7B,0.565,11.0,2.0,0.10332013552619573,16,183
D7B,0.565,11.0,5.0,0.08232383278275868,16,183
D7B,0.56,11.0,0.0,0.15435433918154348,16,183
D7B,0.56,11.0,1.0,0.12195878587739309,16,183
D7B,0.56,11.0,2.0,0.10332013552619573,16,183
D7B,0.56,11.0,5.0,0.08232383278275868,16,183
D7B,0.5549999999999999,11.0,0.0,0.15435433918154348,16,183
D7B,0.5549999999999999,11.0,1.0,0.12195878587739309,16,183
D7B,0.5549999999999999,11.0,2.0,0.10332013552619573,16,183
D7B,0.5549999999999999,11.0,5.0,0.08232383278275868,16,183
D7B,0.55,11.0,0.0,0.15435433918154348,16,183
D7B,0.55,11.0,1.0,0.12195878587739309,16,183
D7B,0.55,11.0,2.0,0.10332013552619573,16,183
D7B,0.55,11.0,5.0,0.08232383278275868,16,183
D7B,0.5449999999999999,11.0,0.0,0.15435433918154348,16,183
D7B,0.5449999999999999,11.0,1.0,0.12195878587739309,16,183
D7B,0.5449999999999999,11.0,2.0,0.10332013552619573,16,183
D7B,0.5449999999999999,11.0,5.0,0.08232383278275868,16,183
D7B,0.54,11.0,0.0,0.15435433918154348,16,183
