percentile,thresh_tcrbeta,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_retained,n_common_clonotypes_retained,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
0.31499999999999995,19.0,103,31.117824773413897,27,6,6,0.04086887945129625,0.32980217075504636,0.302546631916671,0.016042980774251408
0.30999999999999994,19.82000000000005,95,28.700906344410875,27,6,6,0.048599309490251597,0.34245207722341786,0.30838739593807574,0.006523124244238672
0.30499999999999994,20.0,95,28.700906344410875,27,6,6,0.048599309490251597,0.34245207722341786,0.30838739593807574,0.006523124244238672
0.29999999999999993,21.0,92,27.794561933534744,27,5,5,0.06850763460701226,0.4020085787527413,0.35916824554592164,0.011841526935827245
0.29500000000000004,22.0,90,27.190332326283986,27,5,5,0.05302116769816645,0.3402934535618194,0.3820758593465859,0.030212218146397622
0.29000000000000004,23.0,88,26.58610271903323,27,5,5,0.05302116769816645,0.3402934535618194,0.37409007565121166,0.0239631045651361
0.28500000000000003,23.0,88,26.58610271903323,27,5,5,0.05302116769816645,0.3402934535618194,0.37409007565121166,0.0239631045651361
0.28,23.0,88,26.58610271903323,27,5,5,0.05302116769816645,0.3402934535618194,0.37409007565121166,0.0239631045651361
0.275,23.0,88,26.58610271903323,27,5,5,0.05302116769816645,0.3402934535618194,0.37409007565121166,0.0239631045651361
0.27,23.939999999999998,82,24.773413897280967,27,5,5,0.08486655484225836,0.4110807298270092,0.3795280174680393,0.01458582998638941
0.265,24.0,82,24.773413897280967,27,5,5,0.08486655484225836,0.4110807298270092,0.3795280174680393,0.01458582998638941
0.26,24.0,82,24.773413897280967,27,5,5,0.08486655484225836,0.4110807298270092,0.3795280174680393,0.01458582998638941
0.255,25.0,78,23.564954682779454,27,5,5,0.08486655484225836,0.4242714694111197,0.47432032701593074,0.009219033762364104
0.25,25.5,75,22.658610271903324,27,5,5,0.08486655484225836,0.4242714694111197,0.47432032701593074,0.009219033762364104
0.245,26.0,75,22.658610271903324,27,5,5,0.08486655484225836,0.4242714694111197,0.47432032701593074,0.009219033762364104
0.24,26.0,75,22.658610271903324,27,5,5,0.08486655484225836,0.4242714694111197,0.47432032701593074,0.009219033762364104
0.235,27.0,71,21.45015105740181,27,4,4,0.06148970997033859,0.40587024407425215,0.4624020901220888,0.04984266290731319
0.22999999999999998,27.0,71,21.45015105740181,27,4,4,0.06148970997033859,0.40587024407425215,0.4624020901220888,0.04984266290731319
0.22499999999999998,27.0,71,21.45015105740181,27,4,4,0.06148970997033859,0.40587024407425215,0.4624020901220888,0.04984266290731319
0.21999999999999997,27.840000000000032,65,19.637462235649547,27,2,2,0.0460991185884419,0.27990751869199554,0.46317597686482925,0.15880297804464388
0.21499999999999997,28.730000000000018,63,19.033232628398792,27,2,2,0.045952921952726655,0.2762244879190278,0.47127988940617527,0.16400978210913048
0.20999999999999996,29.0,63,19.033232628398792,27,2,2,0.045952921952726655,0.2762244879190278,0.47127988940617527,0.16400978210913048
0.20499999999999996,29.0,63,19.033232628398792,27,2,2,0.045952921952726655,0.2762244879190278,0.47127988940617527,0.16400978210913048
0.19999999999999996,30.0,59,17.82477341389728,27,2,2,0.07169069875513534,0.3397638009307902,0.5250329148225541,0.1841155942698715
0.19499999999999995,30.29000000000002,58,17.522658610271904,27,2,2,0.07169069875513534,0.3397638009307902,0.5250329148225541,0.1841155942698715
0.18999999999999995,31.0,58,17.522658610271904,27,2,2,0.07169069875513534,0.3397638009307902,0.5250329148225541,0.1841155942698715
0.18499999999999994,32.07000000000005,54,16.31419939577039,27,2,2,0.07169069875513534,0.3397638009307902,0.5250329148225541,0.1841155942698715
0.17999999999999994,33.0,54,16.31419939577039,27,2,2,0.07169069875513534,0.3397638009307902,0.5250329148225541,0.1841155942698715
0.17499999999999993,34.85000000000002,51,15.407854984894259,27,2,2,0.11209056298406384,0.398047174427617,0.5370161513809293,0.17808388619545334
0.16999999999999993,35.74000000000001,49,14.803625377643504,27,2,2,0.11209056298406384,0.398047174427617,0.5370161513809293,0.17808388619545334
0.16500000000000004,36.0,49,14.803625377643504,27,2,2,0.11209056298406384,0.398047174427617,0.5370161513809293,0.17808388619545334
0.16000000000000003,38.51999999999998,45,13.595166163141993,27,1,1,0.01313360885151671,0.15899782937026566,0.6788699744098736,0.2066986607353366
0.15500000000000003,39.0,45,13.595166163141993,27,1,1,0.01313360885151671,0.15899782937026566,0.6788699744098736,0.2066986607353366
0.15000000000000002,41.30000000000001,41,12.386706948640484,27,1,1,0.01333197003475517,0.1797907927000425,0.6132004942911655,0.18448568107368812
0.14500000000000002,42.19,39,11.782477341389727,27,1,1,0.01333197003475517,0.1797907927000425,0.6132004942911655,0.18448568107368812
0.14,43.15999999999997,37,11.178247734138973,27,1,1,0.01333197003475517,0.1797907927000425,0.6132004942911655,0.18448568107368812
0.135,45.0,37,11.178247734138973,27,1,1,0.01333197003475517,0.1797907927000425,0.6132004942911655,0.18448568107368812
0.13,45.860000000000014,34,10.27190332326284,27,1,1,0.015038898413142654,0.2033868299406187,0.6531951854899456,0.2226457768434542
0.125,47.75,32,9.667673716012084,27,1,1,0.024294056813455533,0.25651508305830134,0.8193251701756463,0.30417965587310725
0.12,49.639999999999986,31,9.365558912386707,27,1,1,0.024294056813455533,0.25651508305830134,0.8193251701756463,0.30417965587310725
0.11499999999999999,51.53000000000003,31,9.365558912386707,27,1,1,0.024294056813455533,0.25651508305830134,0.8193251701756463,0.30417965587310725
0.10999999999999999,53.0,30,9.06344410876133,27,1,1,0.024294056813455533,0.25651508305830134,0.8193251701756463,0.30417965587310725
0.10499999999999998,53.93000000000001,27,8.157099697885196,27,1,1,0.02462757487660383,0.25594879744000887,0.9907787112407653,0.3087771957205723
0.09999999999999998,56.19999999999999,26,7.854984894259819,27,1,1,0.02462757487660383,0.25594879744000887,0.9907787112407653,0.3087771957205723
0.09499999999999997,58.0,25,7.552870090634441,27,1,1,0.01902425185451806,0.2336378249293292,1.0274760543349994,0.3612174188254865
0.08999999999999997,59.960000000000036,24,7.2507552870090635,27,1,1,0.01902425185451806,0.2336378249293292,1.0274760543349994,0.3612174188254865
0.08499999999999996,61.0,23,6.948640483383686,27,1,1,0.023520556305111295,0.2659191110145894,1.0024227035586735,0.3542101657531769
0.07999999999999996,67.55999999999995,21,6.3444108761329305,27,0,0,,,,
0.07499999999999996,75.30000000000007,19,5.740181268882175,27,0,0,,,,
0.06999999999999995,79.0,19,5.740181268882175,27,0,0,,,,
