percentile,thresh_ly49C,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_ge5,n_common_clonotypes_ge5,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
0.43999999999999995,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.43499999999999994,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.42999999999999994,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.42499999999999993,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.42000000000000004,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.41500000000000004,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.41000000000000003,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.405,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.4,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.395,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.39,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.385,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.38,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.375,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.37,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.365,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.36,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.355,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.35,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.345,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.33999999999999997,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.33499999999999996,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.32999999999999996,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.32499999999999996,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.31999999999999995,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.31499999999999995,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.30999999999999994,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.30499999999999994,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.29999999999999993,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.29500000000000004,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.29000000000000004,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.28500000000000003,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.28,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.275,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.27,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.265,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
