percentile,thresh_tcrbeta,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_ge5,n_common_clonotypes_ge5,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
0.32999999999999996,25.0,587,13.550323176361957,156,40,40,0.06226577128146221,0.3848250364886312,0.31703176699934515,0.06202545303257105
0.32499999999999996,25.0,587,13.550323176361957,156,40,40,0.06226577128146221,0.3848250364886312,0.31703176699934515,0.06202545303257105
0.31999999999999995,25.0,587,13.550323176361957,156,40,40,0.06226577128146221,0.3848250364886312,0.31703176699934515,0.06202545303257105
0.31499999999999995,26.0,556,12.834718374884579,156,39,39,0.0706540744620725,0.3874690187373846,0.324164396265406,0.06804911392024143
0.30999999999999994,26.0,556,12.834718374884579,156,39,39,0.0706540744620725,0.3874690187373846,0.324164396265406,0.06804911392024143
0.30499999999999994,27.0,531,12.257617728531857,156,37,37,0.07300979303356758,0.3874690187373846,0.35414029701550415,0.07938229842662337
0.29999999999999993,27.0,531,12.257617728531857,156,37,37,0.07300979303356758,0.3874690187373846,0.35414029701550415,0.07938229842662337
0.29500000000000004,28.0,504,11.634349030470915,156,33,33,0.07894587531147601,0.38981757211422285,0.3814201100848885,0.08404559353401882
0.29000000000000004,28.0,504,11.634349030470915,156,33,33,0.07894587531147601,0.38981757211422285,0.3814201100848885,0.08404559353401882
0.28500000000000003,29.0,481,11.103416435826409,156,30,30,0.08214984109124329,0.4300830193121166,0.3981174021449334,0.09422134566626972
0.28,29.0,481,11.103416435826409,156,30,30,0.08214984109124329,0.4300830193121166,0.3981174021449334,0.09422134566626972
0.275,30.0,459,10.595567867036012,156,29,29,0.07894587531147601,0.4205897388614264,0.42410029387985715,0.10215821614871452
0.27,30.0,459,10.595567867036012,156,29,29,0.07894587531147601,0.4205897388614264,0.42410029387985715,0.10215821614871452
0.265,31.0,443,10.226223453370269,156,29,29,0.07844924577391088,0.4205897388614264,0.42712830899251236,0.10410469978370188
0.26,31.0,443,10.226223453370269,156,29,29,0.07844924577391088,0.4205897388614264,0.42712830899251236,0.10410469978370188
0.255,32.0,421,9.718374884579871,156,25,25,0.07021977021029158,0.41035629460288525,0.38305234427286927,0.10744405924873847
0.25,32.0,421,9.718374884579871,156,25,25,0.07021977021029158,0.41035629460288525,0.38305234427286927,0.10744405924873847
0.245,33.0,401,9.256694367497692,156,24,24,0.06723223643553616,0.39997595632438504,0.3486209515642567,0.09740439787787702
0.24,34.0,389,8.979686057248385,156,21,21,0.06474460942711746,0.3721583353256377,0.35404877601505125,0.08827082059703983
0.235,34.0,389,8.979686057248385,156,21,21,0.06474460942711746,0.3721583353256377,0.35404877601505125,0.08827082059703983
0.22999999999999998,35.0,373,8.610341643582641,156,20,20,0.06866845381633518,0.3959420639546635,0.3279116891871806,0.08612457942781601
0.22499999999999998,35.0,373,8.610341643582641,156,20,20,0.06866845381633518,0.3959420639546635,0.3279116891871806,0.08612457942781601
0.21999999999999997,36.0,359,8.287165281625116,156,19,19,0.06581108472943775,0.38299145299145293,0.33369338521051095,0.09201545388188236
0.21499999999999997,37.0,343,7.917820867959372,156,15,15,0.052147444851907365,0.35332321572477043,0.3396845791762398,0.09392814895308903
0.20999999999999996,38.0,335,7.7331486611265,156,15,15,0.052147444851907365,0.35332321572477043,0.3396845791762398,0.09392814895308903
0.20499999999999996,39.0,328,7.571560480147737,156,15,15,0.052147444851907365,0.3721583353256377,0.3347536342997237,0.09285302773654751
0.19999999999999996,40.0,315,7.271468144044321,156,14,14,0.04906883001839202,0.36274077552520406,0.27572270674501315,0.07453662968702277
0.19499999999999995,41.0,306,7.06371191135734,156,14,14,0.04906883001839202,0.3775748941585453,0.28084586014653895,0.07598028795882027
0.18999999999999995,42.0,300,6.925207756232687,156,13,13,0.052147444851907365,0.3721583353256377,0.2852024006247857,0.08176605710893375
0.18499999999999994,44.0,281,6.486611265004616,156,11,11,0.042847876650454086,0.31663670539316513,0.33381389820501256,0.0775825969377444
0.17999999999999994,45.0,269,6.20960295475531,156,11,11,0.042847876650454086,0.31663670539316513,0.33967945410106143,0.07755776602737875
0.17499999999999993,46.0,261,6.024930747922438,156,11,11,0.05738927884767575,0.3721583353256377,0.34840234354596683,0.09281351802252859
0.16999999999999993,47.73000000000047,251,5.7940904893813485,156,10,10,0.057504145741030965,0.3365410674584065,0.37400598851194317,0.08464360670906583
0.16500000000000004,49.0,241,5.563250230840259,156,9,9,0.06581108472943775,0.3635173615255931,0.32950469456450016,0.07100914619755483
0.16000000000000003,50.0,235,5.424746075715605,156,9,9,0.06581108472943775,0.3635173615255931,0.32950469456450016,0.07100914619755483
0.15500000000000003,52.0,229,5.286241920590951,156,8,8,0.06926349694543021,0.4062908282199058,0.31914878423108556,0.07937634634534341
0.15000000000000002,54.0,211,4.87072945521699,156,7,7,0.06840757876382897,0.41324014387551455,0.2834568055399414,0.053632020742780694
0.14500000000000002,56.0,204,4.7091412742382275,156,7,7,0.06840757876382897,0.41324014387551455,0.2834568055399414,0.053632020742780694
0.14,58.0,196,4.524469067405356,156,6,6,0.11919760734740781,0.49539267408645754,0.35466991140404147,0.07167823996981552
0.135,60.0,185,4.270544783010157,156,6,6,0.1260175365931231,0.5050223037982434,0.36263657015843115,0.06236688988804926
