percentile,Ts_ly49c,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_ge5,n_common_clonotypes_ge5,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
0.7949999999999999,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.79,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.785,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.78,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.775,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.77,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.765,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.76,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.755,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.75,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.745,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.74,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.735,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.73,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.725,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.72,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.715,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.71,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.7050000000000001,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.7,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.6950000000000001,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.69,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.685,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.6799999999999999,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.675,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.6699999999999999,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.665,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.6599999999999999,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.655,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.6499999999999999,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.645,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.64,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.635,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.63,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.625,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.62,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
