percentile,thresh_ly49C,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_retained,n_common_clonotypes_retained,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
0.42000000000000004,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.41500000000000004,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.41000000000000003,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.405,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.4,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.395,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.39,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.385,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.38,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.375,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.37,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.365,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.36,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.355,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.35,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.345,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.33999999999999997,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.33499999999999996,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.32999999999999996,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.32499999999999996,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.31999999999999995,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.31499999999999995,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.30999999999999994,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
