percentile,thresh_tcrbeta,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_retained,n_common_clonotypes_retained,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
0.19499999999999995,46.0,407,14.453125,126,75,75,0.12435013725407473,0.51542502535232,0.5018040567404222,0.13362820513549073
0.18999999999999995,47.0,388,13.778409090909092,126,71,71,0.1254117769055132,0.5149264408282122,0.5043830060940607,0.13432604754840682
0.18499999999999994,48.0,375,13.316761363636363,126,71,71,0.1254117769055132,0.5149264408282122,0.5136459056219109,0.1340141448446771
0.17999999999999994,49.0,367,13.032670454545455,126,71,71,0.12541264659467077,0.5279227425234636,0.5336173796905741,0.1425688876583329
0.17499999999999993,50.0,362,12.855113636363637,126,71,71,0.12435013725407473,0.5279227425234636,0.549136706703555,0.14577789215701842
0.16999999999999993,52.0,342,12.144886363636363,126,67,67,0.11279613266564936,0.5329130233462914,0.5784559890441362,0.138175811026506
0.16500000000000004,53.0,336,11.931818181818182,126,66,66,0.11857313495986205,0.5330381443262069,0.5836491075814522,0.14059920369540815
0.16000000000000003,55.0,324,11.505681818181818,126,64,64,0.11239956631985298,0.5311674316102262,0.5529177810472692,0.13889604060132085
0.15500000000000003,56.0,319,11.328125,126,63,63,0.1120029999740566,0.529421839874161,0.5371718229171054,0.13529366837849438
0.15000000000000002,58.0,302,10.724431818181818,126,61,61,0.12435013725407473,0.5549274679506357,0.5246763422310112,0.14224579506314883
0.14500000000000002,61.0,290,10.298295454545455,126,59,59,0.11279613266564936,0.5538690476190474,0.5297717759300361,0.15539494710982452
0.14,63.0,281,9.978693181818182,126,55,55,0.11002958821989606,0.541468253968254,0.530977717407505,0.15650635549358544
0.135,65.0,275,9.765625,126,54,54,0.12403735899013635,0.5481978609594449,0.5450067044315594,0.15837128600732586
0.13,67.0,261,9.268465909090908,126,53,53,0.11279613266564936,0.541468253968254,0.533512067208709,0.15782123118925606
0.125,70.0,251,8.913352272727273,126,51,51,0.13527858531462333,0.555079736812758,0.5355126572431057,0.16819418843041917
0.12,74.0,240,8.522727272727273,126,50,50,0.14182904630977972,0.5494521427648573,0.5455865222476549,0.1658208143232263
0.11499999999999999,78.0,231,8.203125,126,48,48,0.12403735899013635,0.5426464013426053,0.5215282419193743,0.1588671753343587
0.10999999999999999,81.0,225,7.990056818181818,126,47,47,0.11279613266564936,0.5438245487169566,0.5106732667328616,0.15707159782015195
0.10499999999999998,87.0,211,7.4928977272727275,126,47,47,0.13399327341948608,0.541468253968254,0.5304542878074384,0.16742413918575133
0.09999999999999998,91.0,197,6.995738636363637,126,42,42,0.11145457626286004,0.5332408925937954,0.48571492918996334,0.13600616161054205
0.09499999999999997,95.0,184,6.534090909090909,126,40,40,0.1346359293670547,0.5332408925937954,0.5077519694014774,0.13125458664309347
0.08999999999999997,101.0,170,6.036931818181818,126,38,38,0.133438431886656,0.5332408925937954,0.5212038377797374,0.13987994484425922
0.08499999999999996,107.35500000000047,159,5.646306818181818,126,35,35,0.11011301986007072,0.5314864976769029,0.6218655727958755,0.1879807589910504
0.07999999999999996,114.03999999999996,149,5.291193181818182,126,32,32,0.10991549263247241,0.5270734753773895,0.6161147849580086,0.18476334423069446
