sample,percentile,thresh_tcrbeta,alpha,mean_entropy_change,n_common_clonotypes_ge5,n_cells_after
D7C,0.59,10.0,5.0,0.05657302173465997,19,180
D7C,0.585,10.0,0.0,0.11404156679756512,19,180
D7C,0.585,10.0,1.0,0.08593254385529822,19,180
D7C,0.585,10.0,2.0,0.0713388921362023,19,180
D7C,0.585,10.0,5.0,0.05657302173465997,19,180
D7C,0.5800000000000001,10.0,0.0,0.11404156679756512,19,180
D7C,0.5800000000000001,10.0,1.0,0.08593254385529822,19,180
D7C,0.5800000000000001,10.0,2.0,0.0713388921362023,19,180
D7C,0.5800000000000001,10.0,5.0,0.05657302173465997,19,180
D7C,0.575,10.0,0.0,0.11404156679756512,19,180
D7C,0.575,10.0,1.0,0.08593254385529822,19,180
D7C,0.575,10.0,2.0,0.0713388921362023,19,180
D7C,0.575,10.0,5.0,0.05657302173465997,19,180
D7C,0.5700000000000001,10.589999999999975,0.0,0.22881016129483905,18,165
D7C,0.5700000000000001,10.589999999999975,1.0,0.18433741029300255,18,165
D7C,0.5700000000000001,10.589999999999975,2.0,0.1591292686820916,18,165
D7C,0.5700000000000001,10.589999999999975,5.0,0.13385502812011346,18,165
D7C,0.565,11.0,0.0,0.22881016129483905,18,165
D7C,0.565,11.0,1.0,0.18433741029300255,18,165
D7C,0.565,11.0,2.0,0.1591292686820916,18,165
D7C,0.565,11.0,5.0,0.13385502812011346,18,165
D7C,0.56,11.0,0.0,0.22881016129483905,18,165
D7C,0.56,11.0,1.0,0.18433741029300255,18,165
D7C,0.56,11.0,2.0,0.1591292686820916,18,165
D7C,0.56,11.0,5.0,0.13385502812011346,18,165
D7C,0.5549999999999999,11.0,0.0,0.22881016129483905,18,165
D7C,0.5549999999999999,11.0,1.0,0.18433741029300255,18,165
D7C,0.5549999999999999,11.0,2.0,0.1591292686820916,18,165
D7C,0.5549999999999999,11.0,5.0,0.13385502812011346,18,165
D7C,0.55,11.0,0.0,0.22881016129483905,18,165
D7C,0.55,11.0,1.0,0.18433741029300255,18,165
