percentile,thresh_eeepvkki,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_retained,n_common_clonotypes_retained,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
0.61,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.605,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.6,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.595,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.59,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.585,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.5800000000000001,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.575,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.5700000000000001,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.565,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.56,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.5549999999999999,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.55,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.5449999999999999,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
