,sample,percentile,thresh_ly49c,alpha,mean_entropy_change,n_common_clonotypes_ge5,n_cells_after
133,D7B,0.835,2.0,1.0,-0.04757817496688255,87,1115
134,D7B,0.835,2.0,2.0,-0.04098015377988467,87,1115
135,D7B,0.835,2.0,5.0,-0.03253306111173469,87,1115
136,D7B,0.83,2.0,0.0,-0.05621735491407747,87,1115
137,D7B,0.83,2.0,1.0,-0.04757817496688255,87,1115
138,D7B,0.83,2.0,2.0,-0.04098015377988467,87,1115
139,D7B,0.83,2.0,5.0,-0.03253306111173469,87,1115
140,D7B,0.825,2.0,0.0,-0.05621735491407747,87,1115
141,D7B,0.825,2.0,1.0,-0.04757817496688255,87,1115
142,D7B,0.825,2.0,2.0,-0.04098015377988467,87,1115
143,D7B,0.825,2.0,5.0,-0.03253306111173469,87,1115
144,D7B,0.8200000000000001,2.0,0.0,-0.05621735491407747,87,1115
145,D7B,0.8200000000000001,2.0,1.0,-0.04757817496688255,87,1115
146,D7B,0.8200000000000001,2.0,2.0,-0.04098015377988467,87,1115
147,D7B,0.8200000000000001,2.0,5.0,-0.03253306111173469,87,1115
148,D7B,0.815,2.0,0.0,-0.05621735491407747,87,1115
149,D7B,0.815,2.0,1.0,-0.04757817496688255,87,1115
150,D7B,0.815,2.0,2.0,-0.04098015377988467,87,1115
151,D7B,0.815,2.0,5.0,-0.03253306111173469,87,1115
152,D7B,0.81,2.0,0.0,-0.05621735491407747,87,1115
153,D7B,0.81,2.0,1.0,-0.04757817496688255,87,1115
154,D7B,0.81,2.0,2.0,-0.04098015377988467,87,1115
155,D7B,0.81,2.0,5.0,-0.03253306111173469,87,1115
156,D7B,0.8049999999999999,2.0,0.0,-0.05621735491407747,87,1115
157,D7B,0.8049999999999999,2.0,1.0,-0.04757817496688255,87,1115
158,D7B,0.8049999999999999,2.0,2.0,-0.04098015377988467,87,1115
159,D7B,0.8049999999999999,2.0,5.0,-0.03253306111173469,87,1115
160,D7B,0.8,2.0,0.0,-0.05621735491407747,87,1115
161,D7B,0.8,2.0,1.0,-0.04757817496688255,87,1115
162,D7B,0.8,2.0,2.0,-0.04098015377988467,87,1115
163,D7B,0.8,2.0,5.0,-0.03253306111173469,87,1115
164,D7B,0.7949999999999999,2.0,0.0,-0.05621735491407747,87,1115
165,D7B,0.7949999999999999,2.0,1.0,-0.04757817496688255,87,1115
166,D7B,0.7949999999999999,2.0,2.0,-0.04098015377988467,87,1115
167,D7B,0.7949999999999999,2.0,5.0,-0.03253306111173469,87,1115
168,D7B,0.79,2.0,0.0,-0.05621735491407747,87,1115
169,D7B,0.79,2.0,1.0,-0.04757817496688255,87,1115
170,D7B,0.79,2.0,2.0,-0.04098015377988467,87,1115
171,D7B,0.79,2.0,5.0,-0.03253306111173469,87,1115
172,D7B,0.785,2.0,0.0,-0.05621735491407747,87,1115
173,D7B,0.785,2.0,1.0,-0.04757817496688255,87,1115
174,D7B,0.785,2.0,2.0,-0.04098015377988467,87,1115
175,D7B,0.785,2.0,5.0,-0.03253306111173469,87,1115
176,D7B,0.78,2.0,0.0,-0.05621735491407747,87,1115
177,D7B,0.78,2.0,1.0,-0.04757817496688255,87,1115
178,D7B,0.78,2.0,2.0,-0.04098015377988467,87,1115
179,D7B,0.78,2.0,5.0,-0.03253306111173469,87,1115
180,D7B,0.775,2.0,0.0,-0.05621735491407747,87,1115
181,D7B,0.775,2.0,1.0,-0.04757817496688255,87,1115
182,D7B,0.775,2.0,2.0,-0.04098015377988467,87,1115
183,D7B,0.775,2.0,5.0,-0.03253306111173469,87,1115
184,D7B,0.77,2.0,0.0,-0.05621735491407747,87,1115
185,D7B,0.77,2.0,1.0,-0.04757817496688255,87,1115
186,D7B,0.77,2.0,2.0,-0.04098015377988467,87,1115
187,D7B,0.77,2.0,5.0,-0.03253306111173469,87,1115
188,D7B,0.765,2.0,0.0,-0.05621735491407747,87,1115
189,D7B,0.765,2.0,1.0,-0.04757817496688255,87,1115
190,D7B,0.765,2.0,2.0,-0.04098015377988467,87,1115
191,D7B,0.765,2.0,5.0,-0.03253306111173469,87,1115
192,D7B,0.76,2.0,0.0,-0.05621735491407747,87,1115
193,D7B,0.76,2.0,1.0,-0.04757817496688255,87,1115
194,D7B,0.76,2.0,2.0,-0.04098015377988467,87,1115
195,D7B,0.76,2.0,5.0,-0.03253306111173469,87,1115
196,D7B,0.755,1.0,0.0,-0.07471211771244098,73,971
197,D7B,0.755,1.0,1.0,-0.06060379338322454,73,971
198,D7B,0.755,1.0,2.0,-0.050264667550926206,73,971
199,D7B,0.755,1.0,5.0,-0.03793222308614685,73,971
200,D7B,0.75,1.0,0.0,-0.07471211771244098,73,971
201,D7B,0.75,1.0,1.0,-0.06060379338322454,73,971
202,D7B,0.75,1.0,2.0,-0.050264667550926206,73,971
203,D7B,0.75,1.0,5.0,-0.03793222308614685,73,971
204,D7B,0.745,1.0,0.0,-0.07471211771244098,73,971
205,D7B,0.745,1.0,1.0,-0.06060379338322454,73,971
206,D7B,0.745,1.0,2.0,-0.050264667550926206,73,971
207,D7B,0.745,1.0,5.0,-0.03793222308614685,73,971
208,D7B,0.74,1.0,0.0,-0.07471211771244098,73,971
209,D7B,0.74,1.0,1.0,-0.06060379338322454,73,971
210,D7B,0.74,1.0,2.0,-0.050264667550926206,73,971
211,D7B,0.74,1.0,5.0,-0.03793222308614685,73,971
212,D7B,0.735,1.0,0.0,-0.07471211771244098,73,971
213,D7B,0.735,1.0,1.0,-0.06060379338322454,73,971
214,D7B,0.735,1.0,2.0,-0.050264667550926206,73,971
215,D7B,0.735,1.0,5.0,-0.03793222308614685,73,971
216,D7B,0.73,1.0,0.0,-0.07471211771244098,73,971
217,D7B,0.73,1.0,1.0,-0.06060379338322454,73,971
218,D7B,0.73,1.0,2.0,-0.050264667550926206,73,971
219,D7B,0.73,1.0,5.0,-0.03793222308614685,73,971
220,D7B,0.725,1.0,0.0,-0.07471211771244098,73,971
221,D7B,0.725,1.0,1.0,-0.06060379338322454,73,971
222,D7B,0.725,1.0,2.0,-0.050264667550926206,73,971
223,D7B,0.725,1.0,5.0,-0.03793222308614685,73,971
224,D7B,0.72,1.0,0.0,-0.07471211771244098,73,971
225,D7B,0.72,1.0,1.0,-0.06060379338322454,73,971
226,D7B,0.72,1.0,2.0,-0.050264667550926206,73,971
227,D7B,0.72,1.0,5.0,-0.03793222308614685,73,971
228,D7B,0.715,1.0,0.0,-0.07471211771244098,73,971
229,D7B,0.715,1.0,1.0,-0.06060379338322454,73,971
230,D7B,0.715,1.0,2.0,-0.050264667550926206,73,971
231,D7B,0.715,1.0,5.0,-0.03793222308614685,73,971
232,D7B,0.71,1.0,0.0,-0.07471211771244098,73,971
233,D7B,0.71,1.0,1.0,-0.06060379338322454,73,971
234,D7B,0.71,1.0,2.0,-0.050264667550926206,73,971
235,D7B,0.71,1.0,5.0,-0.03793222308614685,73,971
236,D7B,0.7050000000000001,1.0,0.0,-0.07471211771244098,73,971
237,D7B,0.7050000000000001,1.0,1.0,-0.06060379338322454,73,971
238,D7B,0.7050000000000001,1.0,2.0,-0.050264667550926206,73,971
239,D7B,0.7050000000000001,1.0,5.0,-0.03793222308614685,73,971
240,D7B,0.7,1.0,0.0,-0.07471211771244098,73,971
241,D7B,0.7,1.0,1.0,-0.06060379338322454,73,971
