sample,percentile,thresh_eeepvkki,alpha,mean_entropy_change,n_common_clonotypes_ge5,n_cells_after
D7C,0.6599999999999999,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.655,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.655,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.655,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.655,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.6499999999999999,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.6499999999999999,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.6499999999999999,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.6499999999999999,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.645,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.645,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.645,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.645,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.64,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.64,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.64,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.64,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.635,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.635,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.635,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.635,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.63,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.63,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.63,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.63,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.625,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.625,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.625,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.625,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.62,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.62,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.62,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.62,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.615,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.615,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.615,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.615,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.61,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.61,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.61,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.61,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.605,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.605,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.605,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.605,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.6,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.6,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.6,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.6,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.595,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.595,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.595,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.595,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.59,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.59,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.59,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.59,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.585,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.585,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.585,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.585,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.5800000000000001,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.5800000000000001,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.5800000000000001,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.5800000000000001,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.575,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.575,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.575,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.575,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.5700000000000001,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.5700000000000001,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.5700000000000001,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.5700000000000001,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.565,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.565,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.565,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.565,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.56,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.56,0.0,1.0,-0.14399137398061096,107,2311
