,percentile,thresh_ly49c,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_retained,n_common_clonotypes_retained,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
55,0.725,1.0,971,75.62305295950156,98,73,73,0.016511414154408488,0.18652659336265,-0.06060379338322454,-0.013687732049298244
56,0.72,1.0,971,75.62305295950156,98,73,73,0.016511414154408488,0.18652659336265,-0.06060379338322454,-0.013687732049298244
57,0.715,1.0,971,75.62305295950156,98,73,73,0.016511414154408488,0.18652659336265,-0.06060379338322454,-0.013687732049298244
58,0.71,1.0,971,75.62305295950156,98,73,73,0.016511414154408488,0.18652659336265,-0.06060379338322454,-0.013687732049298244
59,0.7050000000000001,1.0,971,75.62305295950156,98,73,73,0.016511414154408488,0.18652659336265,-0.06060379338322454,-0.013687732049298244
60,0.7,1.0,971,75.62305295950156,98,73,73,0.016511414154408488,0.18652659336265,-0.06060379338322454,-0.013687732049298244
61,0.6950000000000001,1.0,971,75.62305295950156,98,73,73,0.016511414154408488,0.18652659336265,-0.06060379338322454,-0.013687732049298244
62,0.69,1.0,971,75.62305295950156,98,73,73,0.016511414154408488,0.18652659336265,-0.06060379338322454,-0.013687732049298244
63,0.685,1.0,971,75.62305295950156,98,73,73,0.016511414154408488,0.18652659336265,-0.06060379338322454,-0.013687732049298244
64,0.6799999999999999,1.0,971,75.62305295950156,98,73,73,0.016511414154408488,0.18652659336265,-0.06060379338322454,-0.013687732049298244
65,0.675,1.0,971,75.62305295950156,98,73,73,0.016511414154408488,0.18652659336265,-0.06060379338322454,-0.013687732049298244
66,0.6699999999999999,1.0,971,75.62305295950156,98,73,73,0.016511414154408488,0.18652659336265,-0.06060379338322454,-0.013687732049298244
67,0.665,1.0,971,75.62305295950156,98,73,73,0.016511414154408488,0.18652659336265,-0.06060379338322454,-0.013687732049298244
68,0.6599999999999999,1.0,971,75.62305295950156,98,73,73,0.016511414154408488,0.18652659336265,-0.06060379338322454,-0.013687732049298244
69,0.655,1.0,971,75.62305295950156,98,73,73,0.016511414154408488,0.18652659336265,-0.06060379338322454,-0.013687732049298244
70,0.6499999999999999,1.0,971,75.62305295950156,98,73,73,0.016511414154408488,0.18652659336265,-0.06060379338322454,-0.013687732049298244
71,0.645,1.0,971,75.62305295950156,98,73,73,0.016511414154408488,0.18652659336265,-0.06060379338322454,-0.013687732049298244
72,0.64,1.0,971,75.62305295950156,98,73,73,0.016511414154408488,0.18652659336265,-0.06060379338322454,-0.013687732049298244
73,0.635,1.0,971,75.62305295950156,98,73,73,0.016511414154408488,0.18652659336265,-0.06060379338322454,-0.013687732049298244
