,sample,percentile,thresh_ly49c,alpha,mean_entropy_change,n_common_clonotypes_ge5,n_cells_after
132,D7C,0.835,2.0,0.0,-0.051384300316911866,20,804
133,D7C,0.835,2.0,1.0,-0.039706031236769475,20,804
134,D7C,0.835,2.0,2.0,-0.033832812225937973,20,804
135,D7C,0.835,2.0,5.0,-0.028486391575278693,20,804
136,D7C,0.83,2.0,0.0,-0.051384300316911866,20,804
137,D7C,0.83,2.0,1.0,-0.039706031236769475,20,804
138,D7C,0.83,2.0,2.0,-0.033832812225937973,20,804
139,D7C,0.83,2.0,5.0,-0.028486391575278693,20,804
140,D7C,0.825,2.0,0.0,-0.051384300316911866,20,804
141,D7C,0.825,2.0,1.0,-0.039706031236769475,20,804
142,D7C,0.825,2.0,2.0,-0.033832812225937973,20,804
143,D7C,0.825,2.0,5.0,-0.028486391575278693,20,804
144,D7C,0.8200000000000001,2.0,0.0,-0.051384300316911866,20,804
145,D7C,0.8200000000000001,2.0,1.0,-0.039706031236769475,20,804
146,D7C,0.8200000000000001,2.0,2.0,-0.033832812225937973,20,804
147,D7C,0.8200000000000001,2.0,5.0,-0.028486391575278693,20,804
148,D7C,0.815,2.0,0.0,-0.051384300316911866,20,804
149,D7C,0.815,2.0,1.0,-0.039706031236769475,20,804
150,D7C,0.815,2.0,2.0,-0.033832812225937973,20,804
151,D7C,0.815,2.0,5.0,-0.028486391575278693,20,804
152,D7C,0.81,2.0,0.0,-0.051384300316911866,20,804
153,D7C,0.81,2.0,1.0,-0.039706031236769475,20,804
154,D7C,0.81,2.0,2.0,-0.033832812225937973,20,804
155,D7C,0.81,2.0,5.0,-0.028486391575278693,20,804
156,D7C,0.8049999999999999,2.0,0.0,-0.051384300316911866,20,804
157,D7C,0.8049999999999999,2.0,1.0,-0.039706031236769475,20,804
158,D7C,0.8049999999999999,2.0,2.0,-0.033832812225937973,20,804
159,D7C,0.8049999999999999,2.0,5.0,-0.028486391575278693,20,804
160,D7C,0.8,2.0,0.0,-0.051384300316911866,20,804
161,D7C,0.8,2.0,1.0,-0.039706031236769475,20,804
162,D7C,0.8,2.0,2.0,-0.033832812225937973,20,804
163,D7C,0.8,2.0,5.0,-0.028486391575278693,20,804
164,D7C,0.7949999999999999,2.0,0.0,-0.051384300316911866,20,804
165,D7C,0.7949999999999999,2.0,1.0,-0.039706031236769475,20,804
166,D7C,0.7949999999999999,2.0,2.0,-0.033832812225937973,20,804
167,D7C,0.7949999999999999,2.0,5.0,-0.028486391575278693,20,804
168,D7C,0.79,2.0,0.0,-0.051384300316911866,20,804
169,D7C,0.79,2.0,1.0,-0.039706031236769475,20,804
170,D7C,0.79,2.0,2.0,-0.033832812225937973,20,804
171,D7C,0.79,2.0,5.0,-0.028486391575278693,20,804
172,D7C,0.785,2.0,0.0,-0.051384300316911866,20,804
173,D7C,0.785,2.0,1.0,-0.039706031236769475,20,804
174,D7C,0.785,2.0,2.0,-0.033832812225937973,20,804
175,D7C,0.785,2.0,5.0,-0.028486391575278693,20,804
176,D7C,0.78,2.0,0.0,-0.051384300316911866,20,804
177,D7C,0.78,2.0,1.0,-0.039706031236769475,20,804
178,D7C,0.78,2.0,2.0,-0.033832812225937973,20,804
179,D7C,0.78,2.0,5.0,-0.028486391575278693,20,804
180,D7C,0.775,2.0,0.0,-0.051384300316911866,20,804
181,D7C,0.775,2.0,1.0,-0.039706031236769475,20,804
182,D7C,0.775,2.0,2.0,-0.033832812225937973,20,804
183,D7C,0.775,2.0,5.0,-0.028486391575278693,20,804
184,D7C,0.77,2.0,0.0,-0.051384300316911866,20,804
185,D7C,0.77,2.0,1.0,-0.039706031236769475,20,804
186,D7C,0.77,2.0,2.0,-0.033832812225937973,20,804
187,D7C,0.77,2.0,5.0,-0.028486391575278693,20,804
188,D7C,0.765,2.0,0.0,-0.051384300316911866,20,804
189,D7C,0.765,2.0,1.0,-0.039706031236769475,20,804
190,D7C,0.765,2.0,2.0,-0.033832812225937973,20,804
191,D7C,0.765,2.0,5.0,-0.028486391575278693,20,804
192,D7C,0.76,2.0,0.0,-0.051384300316911866,20,804
193,D7C,0.76,2.0,1.0,-0.039706031236769475,20,804
194,D7C,0.76,2.0,2.0,-0.033832812225937973,20,804
195,D7C,0.76,2.0,5.0,-0.028486391575278693,20,804
196,D7C,0.755,2.0,0.0,-0.051384300316911866,20,804
197,D7C,0.755,2.0,1.0,-0.039706031236769475,20,804
198,D7C,0.755,2.0,2.0,-0.033832812225937973,20,804
199,D7C,0.755,2.0,5.0,-0.028486391575278693,20,804
200,D7C,0.75,2.0,0.0,-0.051384300316911866,20,804
201,D7C,0.75,2.0,1.0,-0.039706031236769475,20,804
202,D7C,0.75,2.0,2.0,-0.033832812225937973,20,804
203,D7C,0.75,2.0,5.0,-0.028486391575278693,20,804
204,D7C,0.745,1.2999999999999545,0.0,-0.08220540079344268,20,701
205,D7C,0.745,1.2999999999999545,1.0,-0.06432758021015268,20,701
206,D7C,0.745,1.2999999999999545,2.0,-0.05439449147448866,20,701
207,D7C,0.745,1.2999999999999545,5.0,-0.04590129138630443,20,701
208,D7C,0.74,1.0,0.0,-0.08220540079344268,20,701
209,D7C,0.74,1.0,1.0,-0.06432758021015268,20,701
210,D7C,0.74,1.0,2.0,-0.05439449147448866,20,701
211,D7C,0.74,1.0,5.0,-0.04590129138630443,20,701
212,D7C,0.735,1.0,0.0,-0.08220540079344268,20,701
213,D7C,0.735,1.0,1.0,-0.06432758021015268,20,701
214,D7C,0.735,1.0,2.0,-0.05439449147448866,20,701
215,D7C,0.735,1.0,5.0,-0.04590129138630443,20,701
216,D7C,0.73,1.0,0.0,-0.08220540079344268,20,701
217,D7C,0.73,1.0,1.0,-0.06432758021015268,20,701
218,D7C,0.73,1.0,2.0,-0.05439449147448866,20,701
219,D7C,0.73,1.0,5.0,-0.04590129138630443,20,701
220,D7C,0.725,1.0,0.0,-0.08220540079344268,20,701
221,D7C,0.725,1.0,1.0,-0.06432758021015268,20,701
222,D7C,0.725,1.0,2.0,-0.05439449147448866,20,701
223,D7C,0.725,1.0,5.0,-0.04590129138630443,20,701
224,D7C,0.72,1.0,0.0,-0.08220540079344268,20,701
225,D7C,0.72,1.0,1.0,-0.06432758021015268,20,701
226,D7C,0.72,1.0,2.0,-0.05439449147448866,20,701
227,D7C,0.72,1.0,5.0,-0.04590129138630443,20,701
228,D7C,0.715,1.0,0.0,-0.08220540079344268,20,701
229,D7C,0.715,1.0,1.0,-0.06432758021015268,20,701
230,D7C,0.715,1.0,2.0,-0.05439449147448866,20,701
231,D7C,0.715,1.0,5.0,-0.04590129138630443,20,701
232,D7C,0.71,1.0,0.0,-0.08220540079344268,20,701
233,D7C,0.71,1.0,1.0,-0.06432758021015268,20,701
234,D7C,0.71,1.0,2.0,-0.05439449147448866,20,701
235,D7C,0.71,1.0,5.0,-0.04590129138630443,20,701
236,D7C,0.7050000000000001,1.0,0.0,-0.08220540079344268,20,701
237,D7C,0.7050000000000001,1.0,1.0,-0.06432758021015268,20,701
238,D7C,0.7050000000000001,1.0,2.0,-0.05439449147448866,20,701
239,D7C,0.7050000000000001,1.0,5.0,-0.04590129138630443,20,701
240,D7C,0.7,1.0,0.0,-0.08220540079344268,20,701
241,D7C,0.7,1.0,1.0,-0.06432758021015268,20,701
242,D7C,0.7,1.0,2.0,-0.05439449147448866,20,701
243,D7C,0.7,1.0,5.0,-0.04590129138630443,20,701
244,D7C,0.6950000000000001,1.0,0.0,-0.08220540079344268,20,701
245,D7C,0.6950000000000001,1.0,1.0,-0.06432758021015268,20,701
246,D7C,0.6950000000000001,1.0,2.0,-0.05439449147448866,20,701
247,D7C,0.6950000000000001,1.0,5.0,-0.04590129138630443,20,701
248,D7C,0.69,1.0,0.0,-0.08220540079344268,20,701
249,D7C,0.69,1.0,1.0,-0.06432758021015268,20,701
250,D7C,0.69,1.0,2.0,-0.05439449147448866,20,701
251,D7C,0.69,1.0,5.0,-0.04590129138630443,20,701
252,D7C,0.685,1.0,0.0,-0.08220540079344268,20,701
253,D7C,0.685,1.0,1.0,-0.06432758021015268,20,701
